id;dominio;controle;metodo;status;evidencia;observacao
DUCK-1539;Permissões;responsividade;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1540;Permissões;responsividade;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1541;Permissões;persistência;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1542;Permissões;persistência;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1543;Permissões;persistência;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1544;Permissões;persistência;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1545;Permissões;persistência;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1546;Permissões;segurança de entrada;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1547;Permissões;segurança de entrada;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1548;Permissões;segurança de entrada;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1549;Permissões;segurança de entrada;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1550;Permissões;segurança de entrada;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1551;Permissões;privacidade;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1552;Permissões;privacidade;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1553;Permissões;privacidade;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1554;Permissões;privacidade;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1555;Permissões;privacidade;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1556;Permissões;desempenho;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1557;Permissões;desempenho;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1558;Permissões;desempenho;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1559;Permissões;desempenho;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1560;Permissões;desempenho;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1561;Permissões;manutenibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1562;Permissões;manutenibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1563;Permissões;manutenibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1564;Permissões;manutenibilidade;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1565;Permissões;manutenibilidade;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1566;Permissões;tipagem;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1567;Permissões;tipagem;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1568;Permissões;tipagem;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1569;Permissões;tipagem;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1570;Permissões;tipagem;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1571;Permissões;rastreabilidade;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1572;Permissões;rastreabilidade;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1573;Permissões;rastreabilidade;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1574;Permissões;rastreabilidade;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1575;Permissões;rastreabilidade;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1576;Permissões;evidência visual;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1577;Permissões;evidência visual;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1578;Permissões;evidência visual;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1579;Permissões;evidência visual;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1580;Permissões;evidência visual;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1581;Permissões;documentação;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1582;Permissões;documentação;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1583;Permissões;documentação;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1584;Permissões;documentação;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1585;Permissões;documentação;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1586;Permissões;recuperação;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1587;Permissões;recuperação;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1588;Permissões;recuperação;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1589;Permissões;recuperação;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1590;Permissões;recuperação;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1591;Permissões;exportação;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1592;Permissões;exportação;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1593;Permissões;exportação;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1594;Permissões;exportação;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1595;Permissões;exportação;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1596;Permissões;entrega;inspeção estática;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1597;Permissões;entrega;prova estrutural;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1598;Permissões;entrega;evidência disponível;CONFIRMADO_ESTATICO;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1599;Permissões;entrega;limite operacional;PARCIAL;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1600;Permissões;entrega;aceitação de entrega;REVISAO_HUMANA;src/lib/permissions.ts;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1601;Auditoria;presença funcional;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1602;Auditoria;presença funcional;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1603;Auditoria;presença funcional;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1604;Auditoria;presença funcional;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1605;Auditoria;presença funcional;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1606;Auditoria;consistência de estados;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1607;Auditoria;consistência de estados;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1608;Auditoria;consistência de estados;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1609;Auditoria;consistência de estados;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1610;Auditoria;consistência de estados;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1611;Auditoria;clareza de feedback;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1612;Auditoria;clareza de feedback;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1613;Auditoria;clareza de feedback;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1614;Auditoria;clareza de feedback;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1615;Auditoria;clareza de feedback;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1616;Auditoria;tratamento de erro;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1617;Auditoria;tratamento de erro;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1618;Auditoria;tratamento de erro;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1619;Auditoria;tratamento de erro;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1620;Auditoria;tratamento de erro;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1621;Auditoria;navegação por teclado;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1622;Auditoria;navegação por teclado;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1623;Auditoria;navegação por teclado;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1624;Auditoria;navegação por teclado;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1625;Auditoria;navegação por teclado;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1626;Auditoria;legibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1627;Auditoria;legibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1628;Auditoria;legibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1629;Auditoria;legibilidade;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1630;Auditoria;legibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1631;Auditoria;contraste;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1632;Auditoria;contraste;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1633;Auditoria;contraste;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1634;Auditoria;contraste;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1635;Auditoria;contraste;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1636;Auditoria;responsividade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1637;Auditoria;responsividade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1638;Auditoria;responsividade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1639;Auditoria;responsividade;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1640;Auditoria;responsividade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1641;Auditoria;persistência;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1642;Auditoria;persistência;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1643;Auditoria;persistência;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1644;Auditoria;persistência;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1645;Auditoria;persistência;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1646;Auditoria;segurança de entrada;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1647;Auditoria;segurança de entrada;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1648;Auditoria;segurança de entrada;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1649;Auditoria;segurança de entrada;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1650;Auditoria;segurança de entrada;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1651;Auditoria;privacidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1652;Auditoria;privacidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1653;Auditoria;privacidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1654;Auditoria;privacidade;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1655;Auditoria;privacidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1656;Auditoria;desempenho;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1657;Auditoria;desempenho;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1658;Auditoria;desempenho;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1659;Auditoria;desempenho;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1660;Auditoria;desempenho;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1661;Auditoria;manutenibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1662;Auditoria;manutenibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1663;Auditoria;manutenibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1664;Auditoria;manutenibilidade;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1665;Auditoria;manutenibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1666;Auditoria;tipagem;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1667;Auditoria;tipagem;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1668;Auditoria;tipagem;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-1669;Auditoria;tipagem;limite operacional;PARCIAL;src/components/studio/views/audit.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
